0.10456177430936608, -0.12200123824925668
0.11415951984175376, -0.10978621314555953
0.12229673888008241, -0.09970866655417315
0.1316858377704616, -0.08834837420253827
0.13544147732661327, -0.07738655506000941
0.1617309542196751, -0.05005430067861477
0.17299787288813018, -0.038097554827221936
0.1830129117045347, -0.027560899405796313
0.19302795052093924, -0.016680882310073863
0.2017911094852931, -0.009464251916391886
0.23058434608245615, 0.020618800285914063
0.24435502445501234, 0.031768462990265256
0.256873822975518, 0.042215279650958226
0.2693926214960235, 0.05257053319850541
0.2806595401644786, 0.061093662306928975
0.31446029616984383, 0.08747403720577726
0.3307347342465011, 0.09851642055641566
0.34575729247110787, 0.10791198576834476
0.3620317305477653, 0.11811504058181294
0.3795580484764731, 0.12819905349474914
0.434640761966698, 0.15122289804146782
0.46218211871181036, 0.1604814164263677
0.48972347545692274, 0.16878268408292463
0.5172648322020351, 0.1766261361737523
0.5448061889471475, 0.18313776116427674
0.5635843867279059, 0.18672997913944137
0.6424528174070913, 0.19964475167776313
0.6699941741522039, 0.20049611149199892
0.6975355308973162, 0.20055669896542958
0.7250768876424286, 0.19995137288870868
0.7513663645354903, 0.19899141806226303
0.832738554918777, 0.18674886863633244
0.8602799116638894, 0.1791098306861351
0.8868197645273613, 0.17008666759453245
0.964185939384086, 0.1386147702279881
0.9867197767209962, 0.1284210022839458
1.0054979745017545, 0.11921222138878518
1.0217724125784118, 0.11043773096571535
1.065588207400182, 0.08602927621949696
1.0831145253288894, 0.0756423931219688
1.1006408432575974, 0.06479769445871142
1.1169152813342547, 0.05442084955558918
1.1319378395588617, 0.04474076619546685
1.1669904754162772, 0.01805899912838088
1.1807611537888336, 0.007691330243457972
1.1932799523093394, -0.0023719904405186676
1.2057987508298447, -0.012435311124495363
1.2183175493503504, -0.022498631808472058
1.2283325881667548, -0.02981678345048666
1.2633852240241707, -0.06156504277830943
1.2759040225446765, -0.07254399459374461
1.2884228210651818, -0.0847132668800758
1.3009416195856875, -0.09624159737438609
1.3122085382541426, -0.10701539436144974
